latObj,lonObj,altObj,latCurrent,lonCurrent,altCurrent,velObj,velCurrent
49.3942887, 2.7119616, 100.114, 49.3940516, 2.7105658, 99.053, 210, 202.9541015625
49.3942887, 2.7119616, 100.114, 49.3940541, 2.7105662, 99.094, 210, 202.9052734375
49.3942887, 2.7119616, 100.114, 49.3940576, 2.7105667, 99.153, 210, 202.8564453125
49.3942887, 2.7119616, 100.114, 49.3940606, 2.7105671, 99.202, 210, 202.83203125
49.3942887, 2.7119616, 100.114, 49.3940631, 2.7105675, 99.244, 210, 202.8076171875
49.3942887, 2.7119616, 100.114, 49.3940686, 2.7105685, 99.333, 210, 202.83203125
49.3942887, 2.7119616, 100.114, 49.394072, 2.7105691, 99.389, 210, 202.8564453125
49.3942887, 2.7119616, 100.114, 49.3940745, 2.7105696, 99.428, 210, 202.9052734375
49.3942887, 2.7119616, 100.114, 49.3940775, 2.7105702, 99.474, 210, 202.9541015625
49.3942887, 2.7119616, 100.114, 49.3940804, 2.7105708, 99.519, 210, 203.02734375
49.3942887, 2.7119616, 100.114, 49.3940829, 2.7105714, 99.556, 210, 203.1005859375
49.3942887, 2.7119616, 100.114, 49.3940859, 2.7105721, 99.599, 210, 203.173828125
49.3942887, 2.7119616, 100.114, 49.3940888, 2.7105728, 99.641, 210, 203.271484375
49.3942887, 2.7119616, 100.114, 49.3940918, 2.7105735, 99.681, 210, 203.369140625
49.3942887, 2.7119616, 100.114, 49.3940991, 2.7105755, 99.776, 210, 203.662109375
49.3942887, 2.7119616, 100.114, 49.3941001, 2.7105757, 99.788, 210, 203.6865234375
49.3942887, 2.7119616, 100.114, 49.394103, 2.7105766, 99.823, 210, 203.80859375
49.3942887, 2.7119616, 100.114, 49.394106, 2.7105774, 99.857, 210, 203.955078125
49.3942887, 2.7119616, 100.114, 49.3941084, 2.7105782, 99.884, 210, 204.052734375
49.3942887, 2.7119616, 100.114, 49.3941118, 2.7105792, 99.919, 210, 204.1748046875
49.3942887, 2.7119616, 100.114, 49.3941239, 2.7105833, 100.03, 210, 204.638671875
49.3942887, 2.7119616, 100.114, 49.3941259, 2.710584, 100.045, 210, 204.7119140625
49.3942887, 2.7119616, 100.114, 49.3941283, 2.7105849, 100.063, 210, 204.8095703125
49.3942887, 2.7119616, 100.114, 49.3941326, 2.7105865, 100.094, 210, 204.9560546875
49.3942887, 2.7119616, 100.114, 49.3941336, 2.7105868, 100.1, 210, 205.0048828125
49.3942887, 2.7119616, 100.114, 49.3941374, 2.7105884, 100.124, 210, 205.1025390625
49.3942887, 2.7119616, 100.114, 49.3941393, 2.7105891, 100.135, 210, 205.1513671875
49.3942887, 2.7119616, 100.114, 49.3941445, 2.7105913, 100.163, 210, 205.2978515625
49.3942887, 2.7119616, 100.114, 49.3941474, 2.7105925, 100.177, 210, 205.3466796875
49.3942887, 2.7119616, 100.114, 49.3941525, 2.7105948, 100.198, 210, 205.46875
49.3942887, 2.7119616, 100.114, 49.3941558, 2.7105963, 100.21, 210, 205.517578125
49.3942887, 2.7119616, 100.114, 49.3941582, 2.7105974, 100.218, 210, 205.56640625
49.3942887, 2.7119616, 100.114, 49.3941609, 2.7105987, 100.226, 210, 205.5908203125
49.3942887, 2.7119616, 100.114, 49.394166, 2.7106012, 100.239, 210, 205.6640625
49.3942887, 2.7119616, 100.114, 49.3941688, 2.7106026, 100.245, 210, 205.712890625
49.3942887, 2.7119616, 100.114, 49.3941715, 2.7106041, 100.25, 210, 205.7373046875
49.3942887, 2.7119616, 100.114, 49.3941738, 2.7106053, 100.254, 210, 205.76171875
49.3942887, 2.7119616, 100.114, 49.3941766, 2.7106067, 100.257, 210, 205.7861328125
49.3942887, 2.7119616, 100.114, 49.3941793, 2.7106082, 100.26, 210, 205.7861328125
49.3942887, 2.7119616, 100.114, 49.3941815, 2.7106095, 100.262, 210, 205.810546875
49.3942887, 2.7119616, 100.114, 49.3941847, 2.7106113, 100.264, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3941922, 2.7106157, 100.266, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3941971, 2.7106187, 100.265, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3941997, 2.7106203, 100.264, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942023, 2.710622, 100.262, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942044, 2.7106234, 100.261, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.394207, 2.7106251, 100.259, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942092, 2.7106266, 100.257, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.3942143, 2.7106301, 100.252, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.3942193, 2.7106337, 100.246, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.3942218, 2.7106355, 100.243, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.3942239, 2.7106371, 100.24, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.3942263, 2.7106389, 100.236, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942288, 2.7106408, 100.233, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942332, 2.7106443, 100.226, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.394236, 2.7106466, 100.221, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.394238, 2.7106482, 100.218, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942404, 2.7106502, 100.214, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942428, 2.7106522, 100.209, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942447, 2.7106539, 100.206, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942474, 2.7106563, 100.2, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942543, 2.7106625, 100.186, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942562, 2.7106643, 100.182, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942584, 2.7106664, 100.177, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942603, 2.7106682, 100.173, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942628, 2.7106707, 100.166, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942647, 2.7106726, 100.161, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942665, 2.7106744, 100.157, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3942711, 2.7106792, 100.143, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.394277, 2.7106857, 100.125, 210, 205.9326171875
49.3942887, 2.7119616, 100.114, 49.3942787, 2.7106876, 100.119, 210, 205.9326171875
49.3942887, 2.7119616, 100.114, 49.3942808, 2.7106899, 100.112, 210, 205.95703125
49.3942887, 2.7119616, 100.114, 49.3942828, 2.7106923, 100.105, 210, 205.95703125
49.3942887, 2.7119616, 100.114, 49.394285, 2.710695, 100.096, 210, 205.9814453125
49.3942887, 2.7119616, 100.114, 49.3942883, 2.710699, 100.083, 210, 206.005859375
49.3942887, 2.7119616, 100.114, 49.3942905, 2.7107018, 100.074, 210, 206.005859375
49.3942887, 2.7119616, 100.114, 49.3942924, 2.7107043, 100.065, 210, 206.0302734375
49.3942887, 2.7119616, 100.114, 49.394294, 2.7107063, 100.058, 210, 206.0302734375
49.3942887, 2.7119616, 100.114, 49.3942959, 2.7107088, 100.05, 210, 206.0546875
49.3942887, 2.7119616, 100.114, 49.3942977, 2.7107113, 100.041, 210, 206.0546875
49.3942887, 2.7119616, 100.114, 49.394301, 2.7107159, 100.025, 210, 206.0791015625
49.3942887, 2.7119616, 100.114, 49.394304, 2.7107201, 100.01, 210, 206.0791015625
49.3942887, 2.7119616, 100.114, 49.3943057, 2.7107226, 100.001, 210, 206.103515625
49.3942887, 2.7119616, 100.114, 49.3943074, 2.7107252, 99.992, 210, 206.103515625
49.3942887, 2.7119616, 100.114, 49.3943089, 2.7107274, 99.984, 210, 206.103515625
49.3942887, 2.7119616, 100.114, 49.3943108, 2.7107304, 99.973, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.3943122, 2.7107326, 99.966, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.3943138, 2.7107352, 99.956, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.3943167, 2.7107401, 99.94, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.3943182, 2.7107427, 99.93, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.394321, 2.7107477, 99.914, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.3943225, 2.7107504, 99.905, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.3943239, 2.7107531, 99.897, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.3943254, 2.7107559, 99.888, 210, 206.1279296875
49.3942887, 2.7119616, 100.114, 49.3943279, 2.7107609, 99.873, 210, 206.103515625
49.3942887, 2.7119616, 100.114, 49.3943292, 2.7107637, 99.865, 210, 206.103515625
49.3942887, 2.7119616, 100.114, 49.3943306, 2.7107665, 99.858, 210, 206.103515625
49.3942887, 2.7119616, 100.114, 49.3943316, 2.7107688, 99.851, 210, 206.103515625
49.3942887, 2.7119616, 100.114, 49.3943329, 2.7107716, 99.844, 210, 206.0791015625
49.3942887, 2.7119616, 100.114, 49.3943342, 2.7107745, 99.837, 210, 206.0791015625
